,MRP,Price,ProductShortName,ReviewTitle,ReviewBody,ReviewStar,difference,sentiment
11038,7490,6499,Sennheiser CX 6.0BT,"great sound quality
","['great', 'sound', 'qualitybut', 'mic', 'expextationsmic', 'button', 'work', 'properlyyou', 'hav', 'press', 'firmly', 'attend', 'call', 'cut', 'call', 'use', 'mic']",4,991,1
11039,7490,6499,Sennheiser CX 6.0BT,"Good stuff!
","['good', 'sound', 'output', 'wire', 'little', 'thin']",4,991,1
11040,7490,6499,Sennheiser CX 6.0BT,"Sennheiser
","['product', 'well', 'thank', 'much']",5,991,1
11041,7490,6499,Sennheiser CX 6.0BT,"Nothing can beat the quality of Sennheiser
","['magnificent', 'product', 'outstanding', 'effect', 'pack', 'delivery', 'date', 'love', 'company', 'always', 'go', 'perfection']",5,991,1
11042,7490,6499,Sennheiser CX 6.0BT,"Satisfied
","['product', 'much', 'well', 'term', 'audio', 'quality', 'worth', 'upgrade', 'satisfy']",5,991,1
11043,7490,6499,Sennheiser CX 6.0BT,"Four Stars
","['work', 'intend', 'slightly', 'low', 'bass', 'probably', 'expect']",4,991,1
11044,7490,6499,Sennheiser CX 6.0BT,"Sound Quality is good
","['sound', 'quality', 'good', 'nice', 'experience']",3,991,1
11045,7490,6499,Sennheiser CX 6.0BT,"Worth it.
","['give', 'good', 'sound', 'service', 'awesome']",4,991,1
11046,7490,6499,Sennheiser CX 6.0BT,"Overall performance is very good
","['good', 'sound', 'quality']",5,991,1
11047,7490,6499,Sennheiser CX 6.0BT,"Not for a audiophile
","['average', 'product']",4,991,1
11048,7490,6499,Sennheiser CX 6.0BT,"Material improvement
","['material', 'need', 'improvesound', 'quality', 'awesome']",4,991,1
11049,7490,6499,Sennheiser CX 6.0BT,"True Value for money.
","['rock', 'performance', 'senheiser', 'luv', 'mmaa']",5,991,1
11050,7490,6499,Sennheiser CX 6.0BT,"Five Stars
","['awesome', 'sound', 'quality']",5,991,1
11051,7490,6499,Sennheiser CX 6.0BT,"Small connector not working
","['earphone', 'look', 'good', 'small', 'connector', 'work', 'properly']",3,991,1
11052,7490,6499,Sennheiser CX 6.0BT,"Good quality
","['sound', 'good', 'bt', 'material', 'quality', 'ok']",5,991,1
11053,7490,6499,Sennheiser CX 6.0BT,"Not satisfied
","['headset', 'mic', 'work', 'properly']",2,991,0
11054,7490,6499,Sennheiser CX 6.0BT,"Superb
","['product', 'goodbut', 'delivery', 'agent']",5,991,1
11055,7490,6499,Sennheiser CX 6.0BT,"Ok with sound
","['fit', 'ear', 'work', 'properly']",2,991,0
11056,7490,6499,Sennheiser CX 6.0BT,"Awesome
","['awesome', 'productthnx', 'amazon', 'product']",5,991,1
11057,7490,6499,Sennheiser CX 6.0BT,"Nothing beats this in this range
","['always', 'good']",5,991,1
11058,7490,6499,Sennheiser CX 6.0BT,"Real product
","['confirm', 'authenticity', 'cx', 'get', 'year', 'brand', 'warranty']",5,991,1
11059,7490,6499,Sennheiser CX 6.0BT,"Waste of money
","['waste', 'money', 'buy']",1,991,0
11060,7490,6499,Sennheiser CX 6.0BT,"Good quality and comfortable earphones
","['quality', 'good', 'break', 'easily']",3,991,1
11061,7490,6499,Sennheiser CX 6.0BT,"Value for money
",['satisfied'],4,991,1
11062,7490,6499,Sennheiser CX 6.0BT,"Value for Money
","['get', 'discount', 'worth', 'buy', 'clarity', 'awesome']",5,991,1
11063,7490,6499,Sennheiser CX 6.0BT,"Five Stars
",['excellent'],5,991,1
11064,7490,6499,Sennheiser CX 6.0BT,"Plz don't buy it.
","['earphone', 'become', 'dysfunctional', 'less', 'month']",1,991,0
11065,7490,6499,Sennheiser CX 6.0BT,"Five Stars
",['gud'],5,991,1
11066,7490,6499,Sennheiser CX 6.0BT,"Five Stars
","['nice', 'must', 'buy']",5,991,1
11067,7490,6499,Sennheiser CX 6.0BT,"VFM
","['good', 'quality', 'head', 'phone', 'bass', 'handle', 'goodas', 'avid', 'jazz', 'listener', 'treble', 'vocal', 'sometime', 'flat', 'sound']",4,991,1
11068,7490,6499,Sennheiser CX 6.0BT,"Sennheiser lovers can understand this product 😍
","['superb', 'clear', 'sound', 'quality']",5,991,1
11069,7490,6499,Sennheiser CX 6.0BT,"Recommended!
","['good', 'clarity', 'lightweight', 'comfortable']",5,991,1
11070,7490,6499,Sennheiser CX 6.0BT,"Money waste
","['quality', 'worthboxe', 'look', 'superb']",2,991,0
11071,7490,6499,Sennheiser CX 6.0BT,"Five Stars
","['amaze', 'headphone', 'order', 'sale', 'get', 'good', 'price']",5,991,1
11072,7490,6499,Sennheiser CX 6.0BT,"Very delicate cable
","['delicate', 'cable']",5,991,1
11073,7490,6499,Sennheiser CX 6.0BT,"Five Stars
","['great', 'buy']",5,991,1
11074,7490,6499,Sennheiser CX 6.0BT,"Good but not great
","['good', 'great']",3,991,1
11075,7490,6499,Sennheiser CX 6.0BT,"Four Stars
","['well', 'earphone']",4,991,1
11076,7490,6499,Sennheiser CX 6.0BT,"Not a durable product
","['well', 'dead', 'exactly', 'one', 'year']",1,991,0
11077,7490,6499,Sennheiser CX 6.0BT,"Good noise cancelation
","['great', 'product', 'commute', 'indian', 'railway', 'could', 'hardly', 'hear', 'notice', 'surround', 'train']",5,991,1
11078,7490,6499,Sennheiser CX 6.0BT,"Best earphones
",['nice'],5,991,1
11079,7490,6499,Sennheiser CX 6.0BT,"poor sound quality
","['bad', 'rupee', 'earphone', 'much', 'well']",1,991,0
11080,7490,6499,Sennheiser CX 6.0BT,"Five Stars
","['bang', 'buck']",5,991,1
11081,7490,6499,Sennheiser CX 6.0BT,"rocks!
","['year', 'warranty', 'excellent', 'sound']",5,991,1
11082,7490,6499,Sennheiser CX 6.0BT,"I just love senheiser no other headphones at all
","['matchi', 'love', 'senheiser', 'headphone', 'awesome']",5,991,1
11083,7490,6499,Sennheiser CX 6.0BT,"Good headphones
","['use', 'must', 'say', 'really', 'good', 'good', 'noise', 'isolation']",4,991,1
11084,7490,6499,Sennheiser CX 6.0BT,"Best earphone
","['cristal', 'clear', 'natural', 'sound', 'really', 'good', 'product']",5,991,1
11085,7490,6499,Sennheiser CX 6.0BT,"Super
","['iam', 'enjoy']",5,991,1
11086,7490,6499,Sennheiser CX 6.0BT,"Superb sound quality and latest product import date
","['superb', 'soundlatest', 'itemi', 'get', 'year', 'extend', 'warranty', 'sennheiser', 'india', 'registration', 'online']",5,991,1
11087,7490,6499,Sennheiser CX 6.0BT,"Two Stars
","['bass', 'good', 'expect', 'sound', 'clarity', 'ok']",2,991,0
11088,7490,6499,Sennheiser CX 6.0BT,"Low sound
","['one', 'side', 'ear', 'phone', 'volume', 'come', 'slowso', 'kindly', 'resolve', 'issue']",1,991,0
11089,7490,6499,Sennheiser CX 6.0BT,"Good
","['buy', 'time', 'one', 'use', 'year']",5,991,1
11090,7490,6499,Sennheiser CX 6.0BT,"Not up the mark
","['cx', 'much', 'well']",1,991,0
11091,7490,6499,Sennheiser CX 6.0BT,"Good
","['nice', 'one', 'smart', 'phone']",5,991,1
11092,7490,6499,Sennheiser CX 6.0BT,"A little expensive but worth it
","['product', 'amaze', 'think', 'may', 'get', 'open', 'product']",5,991,1
11093,7490,6499,Sennheiser CX 6.0BT,"Can't ask for much in 2k, clear n crisp  sound
","['good', 'deal', 'earphone', 'ever']",5,991,1
11094,7490,6499,Sennheiser CX 6.0BT,"Superb ear phones
","['sound', 'quality', 'awesome']",5,991,1
11095,7490,6499,Sennheiser CX 6.0BT,"Amazing
","['good', 'build', 'qualityperfect', 'sound', 'quality']",5,991,1
11096,7490,6499,Sennheiser CX 6.0BT,"Material is not good
","['bad', 'quality', 'material']",2,991,0
11097,7490,6499,Sennheiser CX 6.0BT,"Not recommended
","['product', 'mic', 'stop', 'work', 'month']",2,991,0
11098,7490,6499,Sennheiser CX 6.0BT,"best choice at lucky price offer
","['use', 'lot', 'earphonessennheiser', 'undoubtebly', 'good', 'choicegreat', 'offer', 'amazonbought', 'lighten', 'deal']",5,991,1
11099,7490,6499,Sennheiser CX 6.0BT,"Okay product not so good
","['okay', 'product', 'worth', 'price', 'brand', 'value', 'treble', 'bass', 'also', 'upto', 'mark']",3,991,1
11100,7490,6499,Sennheiser CX 6.0BT,"Earphones are good and nicely adjusted but the mic is a bit ...
","['earphone', 'good', 'nicely', 'adjust', 'mic', 'bit', 'temper', 'create', 'low', 'noise', 'use', 'video', 'call']",4,991,1
11101,7490,6499,Sennheiser CX 6.0BT,"Wrong product inside the box
","['product', 'headphone', 'different', 'inside', 'box']",1,991,0
11102,7490,6499,Sennheiser CX 6.0BT,"Good
","['product', 'good']",4,991,1
11103,7490,6499,Sennheiser CX 6.0BT,"👌superbb product
","['really', 'like', 'itit', 'good', 'sound', 'qualityi', 'luv']",5,991,1
11104,7490,6499,Sennheiser CX 6.0BT,"perfect
","['awesomegood', 'bass', 'mic', 'work', 'perfectly', 'fine', 'worth']",5,991,1
11105,7490,6499,Sennheiser CX 6.0BT,"Best earphones!
","['awesome', 'earphone', 'good', 'quality', 'good', 'choice']",5,991,1
11106,7490,6499,Sennheiser CX 6.0BT,"Four Stars
","['amaze', 'product', 'really', 'worth', 'money', 'thumb', 'mediumlight', 'skin', 'tone']",4,991,1
11107,7490,6499,Sennheiser CX 6.0BT,"Mic not working
","['ear', 'phone', 'mic', 'stop', 'work']",1,991,0
11108,7490,6499,Sennheiser CX 6.0BT,"This earphone is really good, I used with nexus 5 calls it sounds ...
","['earphone', 'really', 'good', 'use', 'nexus', 'call', 'sound', 'good', 'use', 'every', 'day', 'long', 'call']",4,991,1
11109,7490,6499,Sennheiser CX 6.0BT,"My earphone left-side is not working
","['work', 'nowmy', 'leave', 'earphone', 'work']",1,991,0
11110,7490,6499,Sennheiser CX 6.0BT,"Very decent ear phone.
",['grear'],4,991,1
11111,7490,6499,Sennheiser CX 6.0BT,"Best at its price segment!
","['sound', 'clarity', 'good', 'durable', 'rough', 'usage']",5,991,1
11112,7490,6499,Sennheiser CX 6.0BT,"💯worth
","['really', 'amaze', 'compare', 'clearwin']",5,991,1
11113,7490,6499,Sennheiser CX 6.0BT,"Frwd button
","['headphone', 'frwd', 'backward', 'button']",4,991,1
11114,7490,6499,Sennheiser CX 6.0BT,"Headphone review
","['wonderful', 'product', 'heavy', 'bass', 'lover']",4,991,1
11115,7490,6499,Sennheiser CX 6.0BT,"Tremendous
","['tremendous', 'sound', 'quality']",5,991,1
11116,7490,6499,Sennheiser CX 6.0BT,"Bad microphone
","['good', 'sound', 'quality', 'bad', 'microphone']",1,991,0
11117,7490,6499,Sennheiser CX 6.0BT,"good
","['nice', 'one', 'buy', 'head', 'set', 'clear', 'work']",5,991,1
11118,7490,6499,Sennheiser CX 6.0BT,"Four Stars
","['excellent', 'headset']",4,991,1
11119,7490,6499,Sennheiser CX 6.0BT,"good product
","['good', 'sound', 'bass', 'treble', 'well', 'balance', 'clear', 'little', 'uncomfy', 'earplug', 'overall', 'good', 'buy', 'offer', 'rd', 'mention', 'quick', 'delivery', 'amazon']",5,991,1
11120,7490,6499,Sennheiser CX 6.0BT,"Five Stars
","['ear', 'phone', 'really', 'good', 'nice', 'sound', 'clarity', 'bass', 'lover']",5,991,1
11121,7490,6499,Sennheiser CX 6.0BT,"Awesome product
","['superb', 'sound', 'quality']",5,991,1
11122,7490,6499,Sennheiser CX 6.0BT,"Great product
","['good', 'one']",5,991,1
11123,7490,6499,Sennheiser CX 6.0BT,"Good
","['nice', 'one']",5,991,1
11124,7490,6499,Sennheiser CX 6.0BT,"Fake product...
","['fake', 'productreturne', 'day']",1,991,0
11125,7490,6499,Sennheiser CX 6.0BT,"Worth buying
","['like', 'sound', 'claritydislike', 'material', 'quality']",5,991,1
11126,7490,6499,Sennheiser CX 6.0BT,"Four Stars
","['great', 'hear', 'musical', 'device', 'enjoy', 'uninterrupted', 'music']",4,991,1
11127,7490,6499,Sennheiser CX 6.0BT,"Five Stars
","['one', 'good', 'earphones', 'range', 'good', 'sound', 'clarity', 'background', 'noise', 'cancellation']",5,991,1
11128,7490,6499,Sennheiser CX 6.0BT,"Good earphones. Works perfectly well with oneplus one.
","['good', 'earphone', 'works', 'perfectly', 'well', 'oneplus', 'one', 'comfortable', 'even', 'use', 'long', 'hour', 'clarity', 'good', 'however', 'bass', 'slightly', 'low', 'side', 'compare', 'sony', 'xb', 'earphone']",4,991,1
11129,7490,6499,Sennheiser CX 6.0BT,"Four Stars
","['finally', 'find', 'ear', 'phone', 'good', 'quality', 'sound', 'output', 'amaze', 'product']",4,991,1
11130,7490,6499,Sennheiser CX 6.0BT,"Without thinking go for it
","['surpb', 'earphone', 'spend', 'product', 'worththank', 'sennheiserim', 'love', 'continue', 'company', 'sennheiser']",5,991,1
11131,7490,6499,Sennheiser CX 6.0BT,"Five Stars
","['awesome', 'product', 'love', 'quality', 'product', 'highly', 'recommend']",5,991,1
11132,7490,6499,Sennheiser CX 6.0BT,"Recommended for Day-to-day Use
","['great', 'daily', 'usage', 'compatible', 'smartphone', 'device', 'minimal', 'handsfree', 'control']",4,991,1
11133,7490,6499,Sennheiser CX 6.0BT,"Five Stars
",['good'],5,991,1
11134,7490,6499,Sennheiser CX 6.0BT,"Not durable
","['product', 'durable', 'stop', 'work', 'day']",1,991,0
11135,7490,6499,Sennheiser CX 6.0BT,"One Star
","['one', 'earpiece', 'function', 'even', 'yr', 'expressionless', 'face']",1,991,0
11136,7490,6499,Sennheiser CX 6.0BT,"Awesome 👍
","['value', 'price']",5,991,1
11137,7490,6499,Sennheiser CX 6.0BT,"Best
","['value', 'money']",5,991,1
11138,7490,6499,Sennheiser CX 6.0BT,"Thin
","['thin', 'cable']",4,991,1
11139,7490,6499,Sennheiser CX 6.0BT,"To poor music quality
","['buy', 'poor', 'music', 'quality', 'bare', 'munite', 'music', 'play', 'sound', 'irritate']",1,991,0
11140,7490,6499,Sennheiser CX 6.0BT,"Four Stars
","['good', 'bass', 'overvolume', 'key', 'could', 'quality', 'sound', 'superb']",4,991,1
11141,7490,6499,Sennheiser CX 6.0BT,"Worst
","['bad', 'product', 'money', 'waste']",1,991,0
11142,7490,6499,Sennheiser CX 6.0BT,"Just grab and you wont regrate.
","['simply', 'awesome', 'miss', 'srnnhriser', 'sound', 'signature', 'one', 'con', 'ie', 'delicate', 'wire']",5,991,1
11143,7490,6499,Sennheiser CX 6.0BT,"Satisfied
","['product', 'real', 'build', 'quality', 'well', 'sound', 'quality', 'good']",5,991,1
11144,7490,6499,Sennheiser CX 6.0BT,"The best you can get.
","['good', 'earphone', 'get']",5,991,1
11145,7490,6499,Sennheiser CX 6.0BT,"Good one
","['good', 'sound', 'quality', 'wirth', 'price']",5,991,1
11146,7490,6499,Sennheiser CX 6.0BT,"Sound ke boss
","['great', 'earphone', 'price', 'range']",5,991,1
11147,7490,6499,Sennheiser CX 6.0BT,"Overall good
","['good', 'product', 'build', 'quality', 'improve']",5,991,1
11148,7490,6499,Sennheiser CX 6.0BT,"Best Earphone
","['good', 'earhone', 'noise', 'free', 'sound', 'clarity']",4,991,1
11149,7490,6499,Sennheiser CX 6.0BT,"Earphone buld quality is seems ok not so great
","['sound', 'much', 'attract', 'ear', 'seem', 'low', 'ear']",2,991,0
11150,7490,6499,Sennheiser CX 6.0BT,"Awesome product
","['sound', 'perfect', 'recommend', 'purchase']",5,991,1
11151,7490,6499,Sennheiser CX 6.0BT,"Thank you Amazon
","['nice', 'head', 'set', 'thank', 'amazon']",5,991,1
11152,7490,6499,Sennheiser CX 6.0BT,"Awesome product
","['good', 'earphone', 'range']",4,991,1
11153,7490,6499,Sennheiser CX 6.0BT,"Nice product
","['good', 'sound', 'comfortable']",4,991,1
11154,7490,6499,Sennheiser CX 6.0BT,"superb headphone
","['superb', 'headphone', 'good', 'bass', 'awesome', 'sound', 'quality', 'plus', 'year', 'sennheiser', 'warranty']",5,991,1
11155,7490,6499,Sennheiser CX 6.0BT,"good product
","['complaint', 'pack', 'ship', 'delivery', 'product', 'describe', 'websiteall', 'good']",5,991,1
11156,7490,6499,Sennheiser CX 6.0BT,"Wire quality is very bad
","['wire', 'quality', 'bad']",1,991,0
11157,7490,6499,Sennheiser CX 6.0BT,"It is one of the best earphones at that price range
","['one', 'good', 'earphone', 'price', 'range', 'loud', 'clarity', 'amaze']",5,991,1
11158,7490,6499,Sennheiser CX 6.0BT,"Worth it
","['excellent', 'sound', 'quality', 'comfortable', 'wire', 'fragile']",4,991,1
11159,7490,6499,Sennheiser CX 6.0BT,"Average.... better for clear sound
","['less', 'well', 'sony', 'xb']",3,991,1
11160,7490,6499,Sennheiser CX 6.0BT,"Good product
","['sound', 'good']",4,991,1
11161,7490,6499,Sennheiser CX 6.0BT,"Value buy
","['overall', 'good', 'performance']",5,991,1
11162,7490,6499,Sennheiser CX 6.0BT,"Excellent headphones
","['excellent', 'headphone']",5,991,1
11163,7490,6499,Sennheiser CX 6.0BT,"good sound clariry/
","['good', 'sound', 'clarirynice', 'bassgood', 'outside', 'noise', 'reductionlenght', 'wire', 'goodsmll', 'thickness', 'look', 'product', 'bt', 'performance', 'lion']",4,991,1
11164,7490,6499,Sennheiser CX 6.0BT,"Five Stars
","['great', 'product', 'strongly', 'recommend', 'music', 'lover']",5,991,1
11165,7490,6499,Sennheiser CX 6.0BT,"Five Stars
","['good', 'sound', 'quality', 'highly', 'recomend', 'product', 'good', 'delivery', 'genuine', 'product', 'amazon']",5,991,1
11166,7490,6499,Sennheiser CX 6.0BT,"Go for it
","['think', 'buy', 'good', 'product', 'overall']",5,991,1
11167,7490,6499,Sennheiser CX 6.0BT,"Excellent product , must go for it
","['repleshment', 'product', 'good', 'work', 'nice', 'sound', 'quality', 'superbb']",5,991,1
11168,7490,6499,Sennheiser CX 6.0BT,"Avg
",['ok'],3,991,1
11169,7490,6499,Sennheiser CX 6.0BT,"not good . house of marley smile Jamaica is far good than this earpiece
","['lot', 'noise', 'playback', 'music']",1,991,0
11170,7490,6499,Sennheiser CX 6.0BT,"Good
","['awesomw', 'quaity']",4,991,1
11171,7490,6499,Sennheiser CX 6.0BT,"Five Stars
","['product', 'give', 'really', 'good', 'sound', 'quality', 'noise', 'cancellation', 'feature', 'good', 'love', 'earphone']",5,991,1
11172,7490,6499,Sennheiser CX 6.0BT,"Good earfones
","['good', 'price', 'range', 'easy', 'use']",5,991,1
11173,7490,6499,Sennheiser CX 6.0BT,"Owwsam one right choose to invest money
","['invest', 'money', 'pound', 'banknote', 'right', 'thing']",5,991,1
11174,7490,6499,Sennheiser CX 6.0BT,"All in good product
","['awesome', 'product', 'perfect', 'sound', 'nd', 'bass', 'quality']",5,991,1
11175,7490,6499,Sennheiser CX 6.0BT,"Mic not working well
","['sound', 'good', 'mic', 'work', 'properly']",3,991,1
11176,7490,6499,Sennheiser CX 6.0BT,"Excellent material + sound
","['excellent', 'quality', 'sound', 'also', 'nice']",5,991,1
11177,7490,6499,Sennheiser CX 6.0BT,"Nice product
","['sound', 'quality', 'awesome', 'wire', 'quality', 'good', 'tangle', 'free']",3,991,1
11178,7490,6499,Sennheiser CX 6.0BT,"ultimate
","['ultimate', 'buy', 'music', 'lover']",5,991,1
11179,7490,6499,Sennheiser CX 6.0BT,"Nice
","['everything', 'good', 'superior', 'quality']",4,991,1
11180,7490,6499,Sennheiser CX 6.0BT,"Worth for price
","['crystal', 'clear', 'music', 'noise', 'erection', 'worth', 'price']",5,991,1
11181,7490,6499,Sennheiser CX 6.0BT,"Compare to 180
","['ya', 'pair', 'bud', 'r', 'goodin', 'compare', 'bass', 'almost', 'n', 'sound', 'loud', 'clear', 'n', 'crisp', 'mic', 'also', 'mark']",4,991,1
11182,7490,6499,Sennheiser CX 6.0BT,"Good
","['would', 'improve', 'bass', 'effect']",4,991,1
11183,7490,6499,Sennheiser CX 6.0BT,"MUST BUY!
","['good', 'earphone', 'ever', 'dj', 'play', 'loudextra', 'bass', 'earphone', 'sound', 'come', 'people', 'hear', 'love']",5,991,1
11184,7490,6499,Sennheiser CX 6.0BT,"Three Stars
","['quality', 'good', 'worth', 'cost']",3,991,1
11185,7490,6499,Sennheiser CX 6.0BT,"Five Stars
","['good', 'almost', 'year', 'pas', 'still', 'work', 'great', 'issue', 'sound', 'quality']",5,991,1
11186,7490,6499,Sennheiser CX 6.0BT,"3/5, It's Okay
","['sound', 'quality', 'excellentcompatible', 'laptop', 'playerthe', 'cord', 'seem', 'delicate', 'though', 'sturdy', 'enough']",3,991,1
11187,7490,6499,Sennheiser CX 6.0BT,"Awesome
","['good', 'headphone', 'price', 'range']",5,991,1
11188,7490,6499,Sennheiser CX 6.0BT,"Five Stars
","['amaze', 'sound', 'quality', 'inear', 'fit', 'blocks', 'outside', 'noise', 'great', 'extent', 'give', 'fulfil', 'sound', 'experience']",5,991,1
11189,7490,6499,Sennheiser CX 6.0BT,"Sound quality
","['senhheisser', 'earphone', 'really', 'really', 'awesome']",5,991,1
11190,7490,6499,Sennheiser CX 6.0BT,"Bass is not good
","['completely', 'unsatisfied', 'bass', 'treble', 'clearity', 'nice', 'bass', 'level']",2,991,0
11191,7490,6499,Sennheiser CX 6.0BT,"Five Stars
","['left', 'side', 'channel', 'weak', 'hardly', 'sound', 'come']",5,991,1
11192,7490,6499,Sennheiser CX 6.0BT,"Low 'Bass' sound.
","['surprise', 'good', 'quality', 'earphone', 'low', 'bass', 'soundmic', 'okay', 'return']",2,991,0
11193,7490,6499,Sennheiser CX 6.0BT,"Perfect
","['sound', 'quality', 'amaze', 'loud', 'actually', 'provide', 'crisp', 'sound', 'need', 'maintain', 'balance', 'loud', 'instrument', 'soft', 'vocal']",5,991,1
11194,7490,6499,Sennheiser CX 6.0BT,"its good.
","['bad', 'work', 'work', 'well', 'earphone']",3,991,1
11195,7490,6499,Sennheiser CX 6.0BT,"awsme
","['awsomelove', 'well', 'sound', 'attenuation', 'plug', 'fully', 'ear', 'n', 'music', 'you', 'r', 'diffworld', 'totally', 'isolate', 'use', 'drive', 'walkin', 'thru', 'road']",5,991,1
11196,7490,6499,Sennheiser CX 6.0BT,"Value for money
","['value', 'money']",4,991,1
11197,7490,6499,Sennheiser CX 6.0BT,"Need Bass level improvement.
","['good', 'product', 'little', 'disappointed', 'bass', 'level', 'could', 'bit', 'well', 'sure', 'value', 'money']",4,991,1
11198,7490,6499,Sennheiser CX 6.0BT,"Four Stars
","['sound', 'quality', 'good', 'mic', 'proper', 'work', 'thank', 'amazon', 'smile', 'face', 'sunglass', 'smile', 'face', 'sunglass', 'ok', 'hand', 'light', 'skin', 'tone']",4,991,1
11199,7490,6499,Sennheiser CX 6.0BT,"Sound is tpo harsh
","['pretty', 'bad', 'productsound', 'harsh']",1,991,0
11200,7490,6499,Sennheiser CX 6.0BT,"Five Stars
","['nicely', 'work', 'htc', 'one']",5,991,1
11201,7490,6499,Sennheiser CX 6.0BT,"amazing product
","['awsome', 'earphone', 'look', 'exactly', 'amaze', 'sound', 'amaze', 'bass', 'excellent', 'productand', 'amazon', 'trust', 'always', 'deliver', 'time', 'genuine', 'product']",5,991,1
11202,7490,6499,Sennheiser CX 6.0BT,"Good product
","['sound', 'quality', 'bit', 'less', 'compare', 'cx']",4,991,1
11203,7490,6499,Sennheiser CX 6.0BT,"Quality
","['sound', 'quality', 'good', 'material', 'good']",5,991,1
11204,7490,6499,Sennheiser CX 6.0BT,"Five Stars
","['love', 'headset', 'really', 'great']",5,991,1
11205,7490,6499,Sennheiser CX 6.0BT,"Good, durable and perfect in ears
","['service', 'quality', 'build', 'brand']",4,991,1
11206,7490,6499,Sennheiser CX 6.0BT,"Solid earphone
","['straight', 'base', 'like', 'time', 'explosion', 'earphone']",4,991,1
11207,7490,6499,Sennheiser CX 6.0BT,"Two Stars
","['worth', 'money']",2,991,0
11208,7490,6499,Sennheiser CX 6.0BT,"poor product build quality
","['sound', 'really', 'good', 'build', 'quality', 'really', 'poor', 'handle', 'properly', 'wire', 'may', 'break']",3,991,1
11209,7490,6499,Sennheiser CX 6.0BT,"Awesome sound quality.
","['awesome', 'sound', 'quality']",4,991,1
11210,7490,6499,Sennheiser CX 6.0BT,"Built quality
","['build', 'quality', 'must', 'improve']",4,991,1
11211,7490,6499,Sennheiser CX 6.0BT,"One Star
","['miss', 'carry', 'case', 'box', 'product', 'authentication', 'code', 'return', 'as', 'soon', 'as', 'possible']",1,991,0
11212,7490,6499,Sennheiser CX 6.0BT,"Awesome
","['link', 'headphone']",4,991,1
11213,7490,6499,Sennheiser CX 6.0BT,"Not that great
","['full', 'volume', 'music', 'start', 'itch', 'ear', 'hear', 'min', 'full', 'volume']",2,991,0
11214,7490,6499,Sennheiser CX 6.0BT,"Five Stars
","['sound', 'super', 'coolnoise', 'cancellationloudness', 'make', 'pleasant', 'music', 'earssoft', 'leather', 'pouchplus', 'noise', 'cancellationloudnesspouchmicminus', 'thin', 'wire']",5,991,1
11215,7490,6499,Sennheiser CX 6.0BT,"Very good
","['good', 'earphone']",5,991,1
11216,7490,6499,Sennheiser CX 6.0BT,"Five Stars
","['worth', 'money']",5,991,1
11217,7490,6499,Sennheiser CX 6.0BT,"Sound quality is but the product quality is not good
","['sound', 'quality', 'product', 'quality', 'good']",3,991,1
11218,7490,6499,Sennheiser CX 6.0BT,"Good product
","['good', 'material', 'vibrant', 'sound']",4,991,1
11219,7490,6499,Sennheiser CX 6.0BT,"a nice product with good sound and build quality
","['use', 'month', 'nice', 'product', 'good', 'sound', 'build', 'quality', 'buy', 'price', 'nice', 'buy', 'one', 'want', 'experience', 'good', 'sound', 'quality', 'go']",5,991,1
11220,7490,6499,Sennheiser CX 6.0BT,"Nice...
","['sound', 'quality', 'purity', 'unparalleled', 'price']",5,991,1
11221,7490,6499,Sennheiser CX 6.0BT,"Don't buy
","['buysoundmagic', 'ec', 'well']",2,991,0
11222,7490,6499,Sennheiser CX 6.0BT,"Best in the range sound quality.
","['sound', 'quality', 'superb', 'product', 'match']",5,991,1
11223,7490,6499,Sennheiser CX 6.0BT,"Five Stars
","['much', 'well', 'headphone', 'still', 'use']",5,991,1
11224,7490,6499,Sennheiser CX 6.0BT,"Budget earphone, best.
","['well', 'expect', 'perfect', 'bass', 'sound', 'loud', 'full', 'volume', 'good', 'noise', 'cancel', 'range', 'budget', 'go']",4,991,1
11225,7490,6499,Sennheiser CX 6.0BT,"Three Stars
","['somehow', 'feel', 'cx', 'well', 'pair']",3,991,1
11226,7490,6499,Sennheiser CX 6.0BT,"Not durable
","['one', 'bud', 'stop', 'work', 'even', 'though', 'carefully', 'handle']",2,991,0
11227,7490,6499,Sennheiser CX 6.0BT,"Five Stars
","['good', 'quality', 'nice', 'sound']",5,991,1
11228,7490,6499,Sennheiser CX 6.0BT,"Four Stars
","['satisfied', 'sound', 'quality']",4,991,1
11229,7490,6499,Sennheiser CX 6.0BT,"Best for music
","['good', 'music', 'little', 'bit', 'problem', 'proper', 'hearing', 'phone', 'call', 'ok', 'anyways', 'good', 'headphone', 'mic', 'rs', 'go']",5,991,1
11230,7490,6499,Sennheiser CX 6.0BT,"Decent product
","['nice', 'product']",5,991,1
11231,7490,6499,Sennheiser CX 6.0BT,"Good quality
","['good', 'product']",4,991,1
11232,7490,6499,Sennheiser CX 6.0BT,"Excellent Price: Performance ratio
","['price', 'good', 'earphone', 'available']",5,991,1
11233,7490,6499,Sennheiser CX 6.0BT,"quality of sound is awesom but bass is not upto ...
","['quality', 'sound', 'awesom', 'bass', 'upto', 'markhigh', 'level', 'volume', 'could', 'damage', 'ur', 'earif', 'ur', 'bass', 'lover', 'go', 'product']",4,991,1
11234,7490,6499,Sennheiser CX 6.0BT,"Three Stars
","['headphone', 'good', 'give', 'star', 'mic', 'good', 'karaoke']",3,991,1
11235,7490,6499,Sennheiser CX 6.0BT,"Project good speaker quality very nice
","['like', 'product']",5,991,1
